count,date,title,description,org_link,link
281,2023-10-14 00:02:00,"2023년 10월14일(토) '오늘의운세' 띠별, 별자리",약국에서 <b>자양강장제</b>라도 한 병 사 마시면 도움이 될까? 주위 사람들에게 쉽게 짜증을 낼 수 있으니 미리 컨디션이 좋지 않다고 아예 선언을 하거나 가급적 외출을 삼가는 것도 방법이다. 주변 유혹에도 귀가 팔랑거리기... ,https://www.mhns.co.kr/news/articleView.html?idxno=563570,https://www.mhns.co.kr/news/articleView.html?idxno=563570
282,2023-10-14 00:02:00,[오늘의 별자리 운세] 2023년 10월 14일 토요일,약국에서 <b>자양강장제</b>라도 한 병 사 마시면 도움이 될까? 주위 사람들에게 쉽게 짜증을 낼 수 있으니 미리 컨디션이 좋지 않다고 아예 선언을 하거나 가급적 외출을 삼가는 것도 방법이다. 주변 유혹에도 귀가 팔랑거리기... ,http://www.joongboo.com/news/articleView.html?idxno=363614191,http://www.joongboo.com/news/articleView.html?idxno=363614191
283,2023-10-14 00:01:00,"[오늘의 운세] 10월 14일, 소망이 이루어지는 띠는?",약국에서 <b>자양강장제</b>라도 한 병 사 마시면 도움이 될까? 주위 사람들에게 쉽게 짜증을 낼 수 있으니 미리 컨디션이 좋지 않다고 아예 선언을 하거나 가급적 외출을 삼가는 것도 방법이다. 주변 유혹에도 귀가 팔랑거리기... ,http://www.inews24.com/view/1639054,https://n.news.naver.com/mnews/article/031/0000779032?sid=103
284,2023-10-14 00:00:00,[오늘의 운세] 2023년 10월 14일 별자리 운세,약국에서 <b>자양강장제</b>라도 한 병 사 마시면 도움이 될까? 주위 사람들에게 쉽게 짜증을 낼 수 있으니 미리 컨디션이 좋지 않다고 아예 선언을 하거나 가급적 외출을 삼가는 것도 방법이다. 주변 유혹에도 귀가 팔랑거리기... ,https://www.ytn.co.kr/_ln/0121_202310140000000002,https://n.news.naver.com/mnews/article/052/0001946889?sid=004
285,2023-10-13 19:02:00,2023년 10월 14일 별자리 운세,약국에서 <b>자양강장제</b>라도 한 병 사 마시면 도움이 될까? 주위 사람들에게 쉽게 짜증을 낼 수 있으니 미리 컨디션이 좋지 않다고 아예 선언을 하거나 가급적 외출을 삼가는 것도 방법이다. 주변 유혹에도 귀가 팔랑거리기... ,http://woman.chosun.com/news/articleView.html?idxno=112696,http://woman.chosun.com/news/articleView.html?idxno=112696
286,2023-10-12 16:00:00,가을을 알리는 국민 수산물 '새우',"-  바다의 <b>자양강장제</b> 새우는 '바다의 <b>자양강장제</b>'로 불릴만큼 스테미너에 좋다. 타우린과 베타인이 풍부해 피로해소와 콜레스테롤을 낮추는데 도움이 된다. 심혈관 질환과 고혈압, 당뇨와 같은 성인병 예방에도 도움이... ",http://www.suhyupnews.co.kr/news/articleView.html?idxno=31070,http://www.suhyupnews.co.kr/news/articleView.html?idxno=31070
287,2023-10-09 17:50:00,우아한형제들은 왜 ‘열달’짜리 ‘무료’ 테크코스를 운영하나,"우테코 기간 동안 아무도 시키지 않았는데 홀로 구론산(<b>자양강장제</b>)을 마셔가면서 일을 한 에피소드가 입학 설명회에서 소개됐다. 그는 &quot;개발자를 준비하면서 매일 알고리즘만 푸는 것이 너무 재미가 없었는데, 미션... ",https://byline.network/?p=9004111222516787,https://byline.network/?p=9004111222516787
288,2023-10-09 05:28:00,[김소형의 본초 테라피] 기력 회복을 돕는 보양 재료 '전복',"<b>자양강장제</b>의 주요 성분으로 잘 알려진 타우린은 어패류, 특히 조개류나 오징어와 같은 두족류에 주로 함유돼 있으며 전복에도 풍부하게 들어 있다. 자양강장뿐만 아니라 생리조절 작용을 하며 영유아의 성장에 필수적인... ",http://www.metroseoul.co.kr/article/20231004500484,http://www.metroseoul.co.kr/article/20231004500484
289,2023-10-06 10:07:00,제철 가을낙지에 먹고 급성복통…혹시 '고래회충' 감염?,"타우린은 시중에서 판매되는 <b>자양강장제</b>에서 흔히 볼 수 있는 성분이다. 또 다른 성분인 히스티틴은 폐 기관 근육을 강화하고, 면역력을 증강시키는 효과가 있다. 이밖에 인, 철분, 칼슘 등 각종 무기질이 풍부해 허약한... ",http://www.newsis.com/view/?id=NISX20231006_0002473526&cID=13107&pID=13200,https://n.news.naver.com/mnews/article/003/0012130800?sid=102
290,2023-10-05 14:12:00,"성치 않은 몸으로 노숙농성 수십일, 변치 않는 회사 바꾸려 단식 돌입","또 &quot;길거리를 거니는 분들도 간식을 사주시며 관심과 응원을 해주셨는데, 제일 기억에 남는 건 저녁 늦게 대학생으로 보이는 두 분&quot;이었다며, 노숙농성 이유를 설명했더니 &quot;<b>자양강장제</b>를 사다 주시면서, 저희를 위해서... ",http://worknworld.kctu.org/news/articleView.html?idxno=503396,http://worknworld.kctu.org/news/articleView.html?idxno=503396
291,2023-10-04 19:24:00,[추도사] 수석(水石) 강신호 명예회장님 영면하시옵소서,특히 1960년대 개발한 <b>자양강장제</b> ‘박카스’와 감기 예방약 “판피린 코프”는 판매가 계속 늘어 이제는 가정마다 필수 상비약이 되었습니다. 회사 매출은 60년대 후반부터 한국 제약업계 판매 규모 1위를 차지했습니다.... ,https://www.kpanews.co.kr/article/show.asp?idx=245628&category=D,https://www.kpanews.co.kr/article/show.asp?idx=245628&category=D
292,2023-10-04 17:32:00,조사[弔辭] 고 강신호 회장님 영전에 올립니다,특히 1960년대 개발한 <b>자양강장제</b> ‘박카스’와 감기 예방약  ‘판피린 코프’는 판매가 계속 늘어 가정마다 필수 상비약이 되었습니다. 회사 매출은 60년대 후반부터 한국 제약업계 판매 규모 1위를 차지했습니다.회사... ,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=286229,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=286229
293,2023-10-04 16:02:00,'따뜻한 리더십' 故 강신호 명예회장 빈소 조문행렬…이명박·손경식 등 조문,42년간 현장을 진두지휘한 강 명예회장은 <b>자양강장제</b> 박카스 등을 블록버스터 제품으로 육성한 장본인이다. 지금의 '동아'를 쌓아올린 장본인인 만큼 제약업계는 물론이고 정재계에서 찾아온 조문객들로 인파가... ,http://www.newspim.com/news/view/20231004000754,http://www.newspim.com/news/view/20231004000754
294,2023-10-04 12:06:00,"'신화'는 떠났지만...박카스, 상반기 1648억 '신기록 도전'",동아제약의 <b>자양강장제</b> 박카스가 시장에서 굳건한 인기를 유지하고 있다. ‘박카스 신화’를 불러온 강신호 동아쏘시오홀딩스 명예회장이 별세했지만 상반기에만 1648억원어치 팔리며 2년 연속 매출 신기록에... ,http://www.dailypharm.com/Users/News/NewsView.html?ID=304560&REFERER=NP,http://www.dailypharm.com/Users/News/NewsView.html?ID=304560&REFERER=NP
295,2023-10-04 09:56:00,'박카스의 아버지' 강신호 동아쏘시오그룹 명예회장 별세,선친인 창업주 고 강중희 회장에 이은 2세 경영인이지만 <b>자양강장제</b> 박카스 등을 블록버스터 제품으로 육성하는 등 동아제약을 국내 굴지의 제약사로 키워낸 사실상 창업 세대로 불린다. 박카스는 국내뿐 아니라... ,http://www.seouleconews.com/news/articleView.html?idxno=74018,http://www.seouleconews.com/news/articleView.html?idxno=74018
296,2023-10-04 09:22:00,류진 한경협 회장 &quot;故강신호 회장 '박카스' 오랫동안 기억&quot;,"회장님께서는 전쟁과 가난으로 허약해진 국민들을 생각하며 보건약품 개발에 몰두하셨고, 1961년 <b>자양강장제</b> 박카스를 출시하셨습니다. 제품의 우수한 맛과 효능으로 큰 인기를 누린 박카스는, 일상에 힘과 감동을 주는... ",https://www.fetv.co.kr/news/article.html?no=148931,https://www.fetv.co.kr/news/article.html?no=148931
297,2023-10-04 03:02:00,‘박카스의 아버지’ 강신호 동아쏘시오 회장 별세,"<b>자양강장제</b> 박카스를 블록버스터 제품으로 만들었고, 국내 최초이자 세계 4번째 발기부전치료제 ‘자이데나’, 슈퍼 항생제 ‘시벡스트로’, 당뇨병 치료제 ‘슈가논’ 등 국산 신약을 탄생시켰다. 사회적 책임을... ",https://www.donga.com/news/People/article/all/20231004/121487509/1,https://n.news.naver.com/mnews/article/020/0003523515?sid=102
298,2023-10-03 22:36:00,'박카스의 아버지' 강신호 동아쏘시오그룹 명예회장 별세…향년 96세,하지만 1961년 <b>자양강장제</b> 박카스 등 인기 제품을 출시하면서 동아제약을 국내 굴지의 제약사로 키워내 사실상 창업 세대로 불린다. 강 명예회장은 '인류건강과 행복실현'이라는 목표를 세우고 1975년 고 강중희... ,http://www.namdonews.com/news/articleView.html?idxno=742429,http://www.namdonews.com/news/articleView.html?idxno=742429
299,2023-10-03 20:50:00,'박카스 신화' 강신호 동아쏘시오그룹 명예회장 별세,강 명예회장의 대표작은 1961년 개발한 <b>자양강장제</b> '박카스'다. 박카스는 국내뿐 아니라 해외 시장에도 진출하며 2013년 지주사 체제 전환 전까지 47년간 동아제약이 국내 제약 업계 선두 자리를 지키게 하는 밑거름이... ,http://www.rapportian.com/news/articleView.html?idxno=165759,http://www.rapportian.com/news/articleView.html?idxno=165759
300,2023-10-03 18:23:00,2조 제약사 일군 '박카스 신화'…강신호 회장 별세,6·25전쟁 후 국민의 건강 수준을 높이기 위해 1961년 <b>자양강장제</b> 박카스를 선보였다. 독일 유학 시절 함부르크시청 지하홀에서 본 바커스 신상에서 이름을 따왔다. 알약과 앰풀제를 거쳐 ‘국민 피로회복제’... ,https://www.hankyung.com/article/2023100329091,https://n.news.naver.com/mnews/article/015/0004897950?sid=101
301,2023-10-03 17:40:00,“그의 뇌를 스친 상품명은 대박”…故 강신호 회장의 '작명센스' 살펴보니,한국인의 대표 <b>자양강장제</b> '박카스'는 그의 대표적인 브랜딩이다. 박카스는 로마신화의 술과 추수의 신 '바커스(Bacchus)'에서 유래됐다. 강신호 명예회장은 간장을 보호하는 이미지를 줄 수 있는 이름을 생각하던 중 독일... ,https://kormedi.com/?p=1625793,https://n.news.naver.com/mnews/article/296/0000070120?sid=103
302,2023-10-03 16:01:00,‘박카스의 아버지’ 강신호 동아쏘시오그룹 명예회장 별세…향년 96세,하지만 1961년 <b>자양강장제</b> 박카스 등 인기 제품을 출시하면서 동아제약을 국내 굴지의 제약사로 키워내 사실상 창업 세대로 불린다. 강 명예회장은 ‘인류건강과 행복실현’이라는 목표를 세우고 1975년 고 강중희... ,https://www.munhwa.com/news/view.html?no=2023100301039910205002,https://n.news.naver.com/mnews/article/021/0002597037?sid=101
303,2023-10-03 15:56:00,한경협 &quot;故 강신호 회장의 기업가 정신…우리 경제계 소중한 유산&quot;,"특히 &quot;전쟁과 가난으로 허약해진 국민들을 생각하며 1961년 <b>자양강장제</b> 박카스를 출시해 도전과 활력의 문화를 만들었고, 복제약 생산에 머물던 국내 제약산업을 R&amp;D 경영으로 이끌어 제약보국의 이념을 실천했다&quot;고... ",http://www.newsworks.co.kr/news/articleView.html?idxno=729043,http://www.newsworks.co.kr/news/articleView.html?idxno=729043
304,2023-10-03 15:48:00,'박카스'로 흥하고 '박카스'로 골육상쟁..동아쏘이소 강신호 별세,"<b>자양강장제</b> 박카스로 유명한 동아쏘시오그룹 강신호 명예회장이 3일 별세했다. 향년 96세. 1927년 경북 상주 출생인 고인은 서울대 의대, 독일 프라이부르크대에서 학업한 뒤 1959년부터 동아제약에 입사, 부친인 고... ",http://www.4th.kr/news/articleView.html?idxno=2048510,http://www.4th.kr/news/articleView.html?idxno=2048510
305,2023-10-03 15:45:00,"한경협 &quot;故 강신호 회장, 도전과 활력의 문화 만든 경제계 큰 어른&quot;","한경협은 ‘박카스 신화’를 언급하며 &quot;회장님께서는 전쟁과 가난으로 허약해진 국민들을 생각하며 보건약품 개발에 몰두하셨고, 1961년 <b>자양강장제</b> 박카스를 출시했다&quot;고 설명했다. 이어 &quot;활력 넘치는 건강한 세상을... ",https://www.dailian.co.kr/news/view/1278952/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002754437?sid=101
306,2023-10-03 15:44:00,류진 한경협 회장 “故 강신호 회장 장인정신 오랫동안 기억될 것”,"류 회장은 “전쟁과 가난으로 허약해진 국민들을 생각하며 보건약품 개발에 몰두하셨고, 1961년 <b>자양강장제</b> ‘박카스’를 출시하셨다”며 “활력 넘치는 건강한 세상을 만들고자 했던 회장님의 소망은 박카스 한 병에... ",https://www.etoday.co.kr/news/view/2289078,https://www.etoday.co.kr/news/view/2289078
307,2023-10-03 15:30:00,[추도사]류진 한경협 회장 “박카스 한 병에 담긴 소망...韓 제약보국에 건 일...,"회장님께서는 전쟁과 가난으로 허약해진 국민들을 생각하며 보건약품 개발에 몰두하셨고, 1961년 <b>자양강장제</b> 박카스를 출시하셨습니다. 제품의 우수한 맛과 효능으로 큰 인기를 누린 박카스는, 일상에 힘과 감동을 주는... ",https://www.mk.co.kr/article/10841313,https://n.news.naver.com/mnews/article/009/0005193871?sid=101
308,2023-10-03 15:23:00,‘박카스 신화’ 강신호 동아쏘시오그룹 명예회장 별세,"그의 대표작은 1961년 개발한 <b>자양강장제</b> 박카스로, 동아제약이 국내 제약업계 선두 자리를 지키는 밑거름이 됐다는 평가를 받는다. 국내 최초로 발기부전 치료제인 자이데나와 당뇨병 치료제 슈가논 등을 개발해... ",https://www.hani.co.kr/arti/economy/marketing/1110661.html,https://n.news.naver.com/mnews/article/028/0002658754?sid=101
309,2023-10-03 15:22:00,신약부터 브랜딩까지…제약업계 '슈퍼스타'로 남은 강신호 명예회장,그중 지금까지도 회자되는 대표적인 사례가 70년간 국민 <b>자양강장제</b> 자리를 차지하고 있는 '박카스'다. 독일에서 박사 학위 취득 후 동아제약 상무로 입사한 강 회장은 자신의 메모 속 남아있던 풍요의 신 이름인... ,http://www.hitnews.co.kr/news/articleView.html?idxno=48739,http://www.hitnews.co.kr/news/articleView.html?idxno=48739
310,2023-10-03 15:17:00,"한경협 &quot;강신호 회장, 제약보국 사회적책임 다한 지도자&quot;","회장님께서는 전쟁과 가난으로 허약해진 국민들을 생각하며 보건약품 개발에 몰두하셨고 1961년 <b>자양강장제</b> 박카스를 출시하셨다”며 “제품의 우수한 맛과 효능으로 큰 인기를 누린 박카스는, 일상에 힘과 감동을 주는... ",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20231003.99099000314,https://n.news.naver.com/mnews/article/658/0000054130?sid=101
